frame,has_traffic_light,has_pedestrian,has_vehicle,px_traffic_light,px_pedestrian,px_vehicle
056330,False,True,True,21,47,286
056340,False,True,True,26,78,377
056350,False,True,True,28,141,712
056360,False,True,True,25,177,965
056370,True,True,True,40,220,973
056380,False,True,True,35,291,1077
056390,True,True,True,49,460,2279
056400,True,True,True,57,373,2308
056410,True,True,True,57,316,2311
056420,True,True,True,60,265,2302
056430,True,True,True,60,225,2272
056440,True,True,True,60,252,2484
056450,True,True,True,89,203,2520
056460,True,True,True,136,724,2613
056470,True,True,True,265,1803,2282
056480,True,True,True,634,42,1639
056490,True,True,True,92,61,1517
056500,True,True,True,170,92,1000
056510,True,True,True,239,232,697
056520,True,False,True,460,1,69
056530,False,False,False,29,2,16
056540,True,False,False,41,1,11
056550,True,False,False,131,1,24
056560,True,False,True,297,2,167
056570,True,False,True,297,2,143
056580,True,False,True,297,1,142
056590,True,False,True,297,1,528
056600,True,False,True,297,0,1178
056610,True,False,True,297,3,886
056620,True,False,True,297,2,382
056630,True,False,True,297,1,169
056640,True,False,True,297,0,114
056650,True,False,True,297,0,89
056660,True,False,True,297,0,104
056670,True,False,True,297,0,95
056680,True,False,True,297,2,117
056690,True,False,True,297,1,135
056700,True,False,True,297,0,165
056710,True,False,True,297,0,194
056720,True,False,True,306,1,204
056730,True,False,True,1074,2,239
056740,False,False,True,29,2,321
056750,False,False,True,26,2,452
056760,True,False,True,102,0,941
056770,False,False,True,6,0,4381
056780,False,False,True,12,1,9090
056790,False,False,True,10,0,40
056800,False,False,False,22,0,0
056810,False,False,False,25,4,0
056820,True,False,False,48,2,3
056830,True,False,False,100,7,2
056840,True,False,False,337,6,1
056850,True,False,False,338,6,2
056860,True,False,False,338,7,2
056870,True,False,False,338,0,2
056880,True,False,False,338,7,5
056890,True,False,False,338,5,2
056900,True,False,False,338,8,0
056910,True,False,False,338,2,16
056920,True,False,False,338,6,11
056930,True,False,False,338,3,16
056940,True,False,False,338,6,22
056950,True,False,False,338,6,25
056960,True,False,False,338,5,33
056970,True,False,True,338,7,40
056980,True,False,True,338,5,52
056990,True,False,True,338,9,81
057000,True,False,True,338,1,196
057010,True,False,True,338,4,1316
057020,True,False,False,338,5,0
057030,True,False,False,338,1,0
057040,True,False,False,338,2,0
057050,True,False,False,338,3,0
057060,True,False,False,338,2,0
057070,True,False,False,338,1,0
057080,True,False,False,338,2,0
057090,True,False,False,338,1,0
057100,True,False,False,338,4,7
057110,True,False,False,338,3,1
057120,True,False,False,338,0,6
057130,True,False,False,338,0,0
057140,True,False,False,338,2,1
057150,True,False,False,338,0,1
057160,True,False,False,338,0,1
057170,True,False,False,338,2,1
057180,True,False,False,644,0,3
057190,False,False,False,26,0,3
057200,True,False,False,41,0,3
057210,True,False,False,71,5,3
057220,True,False,False,255,3,20
057230,True,False,True,67,13,62
057240,True,False,False,108,24,22
057250,True,False,False,285,0,0
057260,True,False,False,406,0,0
057270,True,False,False,403,0,0
057280,True,False,False,403,35,0
057290,True,True,False,403,77,0
057300,True,True,False,403,71,0
057310,True,True,False,403,62,0
057320,True,True,False,403,66,0
057330,True,True,False,403,58,0
057340,True,True,True,403,61,64
057350,True,True,True,403,61,377
057360,True,True,True,403,60,537
057370,True,True,True,403,53,836
057380,True,True,True,403,56,1482
057390,True,True,True,403,53,2364
057400,True,True,True,403,60,957
057410,True,False,True,403,0,1364
057420,True,True,True,403,55,1508
057430,True,True,True,403,50,1124
057440,True,True,True,403,41,1124
057450,True,True,True,403,72,1124
057460,True,True,True,403,141,1124
057470,True,True,True,403,138,1124
057480,True,True,True,515,168,1240
057490,True,True,True,69,590,1180
057500,True,True,False,114,123,0
057510,False,True,False,0,283,0
057520,False,True,False,0,455,0
057530,False,True,True,0,1575,1309
057540,False,False,True,3,0,3748
057550,False,False,True,3,0,1722
057560,False,False,False,10,0,0
057570,False,False,False,9,0,0
057580,False,False,False,8,0,0
057590,False,False,False,1,0,0
057600,False,False,False,7,0,0
057610,False,False,False,0,0,0
057620,False,False,False,0,0,0
057630,False,False,False,0,0,0
057640,False,False,False,0,0,0
057650,False,False,False,0,0,0
057660,False,False,False,34,1,33
057670,False,False,False,36,1,23
057680,True,False,False,101,0,39
057690,True,False,True,169,0,74
057700,True,False,True,951,1,110
057710,False,False,True,16,1,155
057720,False,False,True,22,2,207
057730,True,False,True,44,3,372
057740,True,False,True,382,15,166
057750,False,False,True,30,31,286
057760,True,True,True,46,52,641
057770,True,True,True,57,72,2093
057780,True,True,True,80,79,12104
057790,True,True,True,124,95,2099
057800,True,True,True,207,104,2710
057810,True,True,True,661,156,2828
057820,True,True,True,122,251,1748
057830,True,True,True,180,452,973
057840,True,True,True,280,596,942
057850,False,False,True,5,3,2168
057860,False,False,True,13,0,11120
057870,False,False,True,15,0,65
057880,False,False,True,28,0,113
057890,False,False,True,31,0,204
057900,True,False,True,58,0,510
057910,True,False,True,108,0,1207
057920,True,False,True,270,0,958
057930,True,False,True,410,0,962
057940,True,False,True,400,0,919
057950,True,False,True,400,0,915
057960,True,False,True,400,0,882
057970,True,False,True,400,0,477
057980,True,False,True,400,0,551
057990,True,False,True,400,0,571
058000,True,False,True,400,0,905
058010,True,False,True,400,0,344
058020,True,False,True,400,0,95
058030,True,False,True,400,0,63
058040,True,False,True,400,0,50
058050,True,False,True,400,0,42
058060,True,False,False,400,0,38
058070,True,False,True,400,0,40
058080,True,False,False,454,0,36
058090,True,False,True,1678,0,51
058100,False,False,True,27,0,70
058110,True,False,True,54,0,91
058120,True,False,True,149,0,169
058130,False,False,True,14,0,644
058140,False,False,True,20,0,158
058150,True,False,True,69,0,513
058160,True,False,True,73,0,617
058170,True,False,True,73,0,619
058180,True,False,True,73,0,622
058190,True,False,True,73,0,626
058200,True,False,True,72,0,631
058210,True,False,True,72,0,633
058220,True,False,True,72,0,634
058230,True,False,True,73,0,634
058240,True,False,True,73,0,636
058250,True,False,True,73,0,637
058260,True,False,True,60,0,1146
058270,True,False,True,60,0,1178
058280,True,False,True,60,0,2198
058290,True,False,True,60,0,6517
058300,True,False,True,60,0,1485
058310,True,False,True,60,0,1145
058320,True,False,True,60,0,1116
058330,True,False,True,60,0,1831
058340,True,False,True,60,0,11761
058350,True,False,True,60,0,1352
058360,True,False,True,59,0,1312
058370,True,False,True,58,0,1569
058380,True,False,True,58,0,5070
058390,True,False,True,98,27,9017
058400,True,False,True,226,12,484
058410,True,True,True,708,51,568
058420,True,True,True,71,68,695
058430,True,True,False,142,115,0
058440,False,True,False,0,429,0
058450,False,False,True,21,0,54
058460,False,False,True,36,0,64
058470,True,False,True,76,0,85
058480,True,False,True,217,0,116
058490,True,False,True,307,0,124
058500,True,False,True,307,0,124
058510,True,False,True,307,0,124
058520,True,False,True,307,0,124
058530,True,False,True,307,0,124
058540,True,False,True,671,0,143
058550,False,False,True,16,0,194
058560,False,False,True,30,0,263
058570,True,False,True,43,0,443
058580,False,False,True,16,17,215
058590,False,True,True,34,104,324
058600,True,False,True,45,2,146
058610,True,False,True,95,8,142
058620,True,False,True,387,7,116
058630,False,False,True,15,10,109
058640,False,False,True,24,7,94
058650,False,False,True,27,9,80
058660,True,False,True,70,0,1214
058670,True,False,True,42,2,8826
058680,True,True,True,66,171,8432
058690,True,True,True,74,206,2044
058700,True,True,True,127,262,6078
058710,True,True,True,117,247,8057
058720,True,True,True,116,232,8208
058730,True,True,True,116,204,8261
058740,True,True,True,116,190,8933
058750,True,True,True,116,151,9293
058760,True,True,True,116,94,8451
058770,True,True,True,116,99,8520
058780,True,True,True,116,124,8691
058790,True,True,True,116,123,8412
058800,True,True,True,116,133,7731
058810,True,True,True,116,130,7731
058820,True,True,True,116,108,7731
058830,True,True,True,116,78,7731
058840,True,True,True,116,129,5662
058850,True,True,True,143,150,3126
058860,True,True,True,459,372,3010
058870,True,False,True,4199,0,2991
058880,True,False,True,87,0,3013
058890,True,False,True,140,0,3634
058900,True,False,True,159,0,2746
058910,False,True,True,7,1004,15005
058920,False,False,True,8,9,87
058930,False,False,True,13,3,118
058940,False,False,True,18,0,182
058950,False,False,True,31,4,260
058960,True,False,True,62,39,502
058970,True,True,True,182,103,950
058980,True,True,True,460,179,1702
058990,True,True,True,458,163,1877
059000,True,True,True,458,197,1805
059010,True,True,True,459,226,1683
059020,True,True,True,460,191,2018
059030,True,True,True,460,197,2131
059040,True,True,True,460,210,9541
059050,True,True,False,460,224,13
059060,True,True,False,460,238,33
059070,True,True,False,460,211,10
059080,True,True,False,460,284,15
059090,True,True,True,460,335,65
059100,True,True,True,460,352,150
059110,True,True,True,460,409,154
059120,True,True,True,460,446,269
059130,True,True,True,460,497,312
059140,True,True,True,460,547,314
059150,True,True,True,460,638,602
059160,True,True,True,460,898,669
059170,True,True,True,460,416,956
059180,True,False,True,460,5,2189
059190,True,False,True,460,0,2891
059200,True,False,True,460,0,2990
059210,True,False,True,460,0,2415
059220,True,False,True,457,1,2960
059230,True,False,True,460,4,4911
059240,True,False,True,460,0,1277
059250,True,False,True,460,4,458
059260,True,False,True,460,3,311
059270,True,False,True,460,3,288
059280,True,False,True,460,0,288
059290,True,False,True,516,4,319
059300,True,False,True,3715,5,258
059310,True,False,False,111,0,0
059320,True,False,True,178,5,146
059330,True,False,True,55,0,3615
059340,True,False,True,88,0,12146
059350,True,False,True,158,0,1410
059360,True,False,True,347,0,1701
059370,True,False,True,963,0,1775
059380,True,False,True,69,0,3717
059390,True,False,False,128,0,0
059400,False,False,False,0,0,0
059410,False,True,True,21,99,682
059420,True,True,True,61,364,1079
059430,True,True,True,76,1441,1643
059440,True,True,True,77,124,1603
059450,True,True,True,80,149,1948
059460,True,True,True,113,475,4344
059470,True,False,True,162,0,15029
059480,True,False,True,159,0,15066
059490,True,False,True,159,0,15066
059500,True,False,True,159,0,15066
059510,True,False,True,159,0,15066
059520,True,False,True,159,0,15066
059530,True,False,True,159,0,15066
059540,True,False,True,159,0,15066
059550,True,False,True,159,0,15066
059560,True,False,True,159,0,15066
059570,True,False,True,159,0,15066
059580,True,False,True,159,0,15066
059590,True,False,True,159,0,15066
059600,True,False,True,159,0,15066
059610,True,False,True,159,0,15066
059620,True,False,True,159,0,15066
059630,True,False,True,159,0,15066
059640,True,False,True,159,0,15066
059650,True,False,True,159,0,15066
059660,True,False,True,159,0,15066
059670,True,False,True,159,0,15066
059680,True,False,True,159,0,15066
059690,True,False,True,159,0,15066
059700,True,False,True,159,0,15066
059710,True,False,True,159,0,15701
059720,True,False,True,159,0,15705
059730,True,False,True,159,0,15695
059740,True,False,True,159,0,15624
059750,True,False,True,163,0,9104
059760,True,False,True,221,0,4779
059770,True,False,True,408,0,5605
059780,True,False,True,2147,0,5662
059790,True,False,True,87,0,4706
059800,True,False,True,196,0,6015
059810,False,False,True,0,0,1923
059820,False,False,True,0,0,2716
059830,False,False,True,0,0,4184
059840,False,False,True,5,0,10410
059850,False,False,True,9,0,684
059860,False,False,True,5,0,660
059870,False,False,True,17,0,670
059880,False,False,True,4,0,671
059890,False,False,True,8,0,643
059900,False,False,True,5,0,640
059910,False,False,True,0,0,617
059920,False,False,True,0,0,643
059930,False,False,True,0,0,1167
059940,False,False,True,0,0,1532
059950,False,False,False,0,0,0
059960,False,False,False,0,0,0
059970,False,False,True,32,0,514
059980,True,False,True,63,0,682
059990,True,False,True,171,0,1005
060000,True,False,True,283,0,1167
060010,True,False,True,287,0,996
060020,True,False,True,287,0,1095
060030,True,False,True,287,0,1091
060040,True,False,True,287,0,164
060050,True,False,True,287,0,98
060060,True,False,True,287,0,124
060070,True,False,True,287,0,139
060080,True,False,True,287,0,208
060090,True,False,True,287,0,346
060100,True,False,True,287,0,1139
060110,True,False,True,287,0,602
060120,True,False,True,287,0,333
060130,True,False,False,287,0,0
060140,True,False,False,287,0,0
060150,True,False,False,287,0,0
060160,True,False,False,287,0,0
060170,True,False,False,287,0,0
060180,True,False,False,287,0,0
060190,True,False,False,287,0,0
060200,True,False,False,287,0,9
060210,True,False,False,287,0,11
060220,True,False,False,287,0,11
060230,True,False,False,287,0,15
060240,True,False,False,287,0,13
060250,True,False,False,287,0,10
060260,True,False,False,287,0,12
060270,True,False,False,287,0,21
060280,True,False,False,287,0,28
060290,True,False,False,287,0,38
060300,True,False,True,287,0,52
060310,True,False,True,287,0,78
060320,True,False,True,287,0,117
060330,True,False,True,287,0,144
060340,True,False,True,287,0,171
060350,True,False,True,427,0,173
060360,False,False,True,16,0,227
060370,False,False,True,21,0,309
060380,True,False,True,48,0,524
060390,True,False,True,433,0,1700
060400,False,False,True,0,0,12937
060410,False,False,True,0,0,1303
060420,False,False,False,0,0,32
060430,False,False,True,0,0,125
060440,False,False,True,0,0,782
060450,False,False,False,0,0,18
060460,False,False,False,0,0,0
060470,False,False,False,0,0,0
060480,False,False,False,0,0,0
060490,False,False,False,0,0,0
060500,False,False,False,0,0,0
060510,False,False,False,21,4,39
060520,False,False,False,23,2,28
060530,False,False,False,19,1,30
060540,False,False,True,39,2,65
060550,True,False,True,76,3,55
060560,True,False,True,253,2,41
060570,True,False,True,281,2,59
060580,True,False,True,281,0,107
060590,True,False,False,281,1,25
060600,True,False,False,281,1,26
060610,True,False,False,281,2,22
060620,True,False,False,281,3,24
060630,True,False,False,281,2,21
060640,True,False,False,281,2,29
060650,True,False,False,281,3,30
060660,True,False,False,281,7,28
060670,True,False,True,281,7,258
060680,True,False,True,281,9,975
060690,True,False,True,281,5,1024
060700,True,False,True,281,4,603
060710,True,False,True,281,6,245
060720,True,False,True,281,8,190
060730,True,False,True,281,10,149
060740,True,False,True,281,6,93
060750,True,False,True,281,3,91
060760,True,False,True,281,9,90
060770,True,False,True,281,6,89
060780,True,False,True,281,6,92
060790,True,False,True,281,7,99
060800,True,False,True,317,5,111
060810,True,False,True,2358,4,113
060820,False,False,True,19,7,104
060830,False,False,True,37,9,107
060840,True,False,True,191,12,118
060850,False,False,True,28,12,138
060860,True,False,True,58,18,159
060870,True,False,True,189,24,193
060880,True,False,True,1100,30,281
060890,False,False,True,20,29,303
060900,False,False,True,32,27,365
060910,True,True,True,56,43,543
060920,False,False,True,17,13,173
060930,False,False,True,26,15,160
060940,True,False,True,43,24,220
060950,True,False,True,84,33,260
060960,True,True,True,312,48,277
060970,True,True,True,332,49,243
060980,True,True,True,332,49,260
060990,True,True,True,332,45,357
061000,True,True,True,332,44,683
061010,True,True,True,332,40,3730
061020,True,False,True,332,37,2267
061030,True,False,True,332,33,7343
061040,True,False,True,332,33,606
061050,True,False,True,332,30,4030
061060,True,False,True,332,30,41
061070,True,False,True,332,33,41
061080,True,False,True,332,20,42
061090,True,False,True,332,25,42
061100,True,False,True,332,27,41
061110,True,False,True,332,26,41
061120,True,False,True,332,21,42
061130,True,False,True,332,20,59
061140,True,False,True,332,18,65
061150,True,False,True,332,21,49
061160,True,False,True,332,19,43
061170,True,False,True,332,20,43
061180,True,False,True,332,18,45
061190,True,False,True,332,15,61
061200,True,False,True,332,13,65
061210,True,False,True,332,17,79
061220,True,False,True,332,16,48
061230,True,False,False,332,15,39
061240,True,False,False,332,15,36
061250,True,False,False,362,14,36
061260,True,False,False,1308,14,36
061270,False,False,False,33,16,38
061280,False,False,True,28,19,48
061290,True,True,True,68,61,210
061300,False,True,True,33,56,207
061310,True,True,True,62,147,364
061320,True,True,True,136,865,865
061330,True,True,True,334,322,8191
061340,True,True,False,335,213,0
061350,True,True,False,335,165,0
061360,True,True,False,335,247,0
061370,True,True,False,335,293,0
061380,True,True,False,335,290,0
061390,True,True,False,335,347,0
061400,True,True,True,335,375,407
061410,True,True,True,335,337,373
061420,True,True,True,335,310,261
061430,True,True,True,335,299,330
061440,True,True,True,335,325,319
061450,True,True,True,335,355,387
061460,True,True,True,335,373,509
061470,True,True,True,335,350,574
061480,True,True,True,335,415,585
061490,True,True,True,335,396,663
061500,True,True,True,335,391,1140
061510,True,True,True,335,332,6351
061520,True,True,False,335,329,0
061530,True,True,False,335,289,0
061540,True,True,False,335,323,0
061550,True,True,False,335,340,0
061560,True,True,False,705,610,0
061570,True,True,False,77,94,0
061580,True,True,False,140,198,0
061590,True,False,False,147,0,0
061600,False,False,False,7,3,0
061610,False,False,False,4,4,0
061620,False,False,False,9,9,0
061630,False,False,False,21,8,0
061640,False,False,False,34,17,11
061650,True,False,False,75,20,31
061660,True,False,False,161,26,32
061670,True,True,True,478,64,387
061680,True,False,True,486,0,479
061690,True,True,True,486,57,439
061700,True,True,True,486,58,438
061710,True,True,True,486,63,518
061720,True,True,True,484,62,531
061730,True,False,True,486,33,1106
061740,True,False,True,486,0,1634
061750,True,False,True,484,0,1621
061760,True,False,True,486,0,1551
061770,True,False,True,486,0,1709
061780,True,False,True,486,0,2172
061790,True,False,True,486,0,3243
061800,True,False,True,486,0,3331
061810,True,False,True,486,0,7677
061820,True,False,True,451,0,14030
061830,True,False,True,486,0,5382
061840,True,False,True,486,0,401
061850,True,False,True,486,0,375
061860,True,False,True,486,0,345
061870,True,True,True,486,64,1132
061880,True,True,True,486,44,1231
061890,True,True,True,486,151,1247
061900,True,True,True,486,196,927
061910,True,True,True,486,173,1217
061920,True,True,True,486,172,1161
061930,True,True,True,486,215,1197
061940,True,True,True,486,222,1415
061950,True,True,True,486,212,478
061960,True,True,True,486,185,369
061970,True,True,True,486,159,375
061980,True,True,True,486,145,375
061990,True,True,True,486,86,371
062000,True,True,True,486,116,371
062010,True,True,True,527,111,666
062020,True,True,True,82,174,231
062030,True,True,False,119,258,9
062040,True,True,False,178,435,14
062050,True,False,True,43,0,3077
062060,True,False,True,83,0,6396
062070,True,False,True,223,0,364
062080,True,False,False,1149,0,0
062090,True,False,False,79,0,0
062100,True,False,False,134,0,0
062110,True,False,False,127,0,0
062120,False,False,True,4,38,64
062130,False,True,True,9,75,85
062140,False,True,True,10,56,95
062150,False,False,True,20,28,169
062160,False,True,True,33,44,330
062170,True,True,True,49,61,854
062180,True,True,True,70,63,1296
062190,True,True,True,86,58,3030
062200,True,True,True,112,89,10805
062210,True,True,True,123,77,10859
062220,True,True,True,123,76,10888
062230,True,True,True,123,75,11055
062240,True,True,True,123,70,11428
062250,True,True,True,123,63,11115
062260,True,True,True,123,61,11098
062270,True,True,True,123,62,11369
062280,True,True,True,123,69,15549
062290,True,True,True,123,68,11267
062300,True,True,True,123,85,11306
062310,True,True,True,123,90,9664
062320,True,True,True,142,105,2937
062330,True,True,True,204,162,2329
062340,True,True,True,528,295,1473
062350,True,True,True,89,742,1613
062360,True,True,False,133,672,0
062370,True,False,True,77,29,49
062380,False,False,True,17,18,43
062390,False,True,False,29,57,0
062400,True,True,False,52,58,0
062410,True,True,False,117,153,0
062420,True,True,False,431,51,0
062430,True,True,False,452,199,0
062440,True,True,False,452,311,0
062450,True,True,False,452,364,0
062460,True,True,False,531,403,0
062470,True,True,False,3737,68,0
062480,True,True,False,99,112,0
062490,True,True,False,149,191,0
062500,True,False,True,840,0,1595
062510,True,False,True,47,0,11837
062520,True,False,True,122,0,1023
062530,True,False,True,345,0,1648
062540,True,False,True,343,0,1888
062550,True,False,True,342,0,3056
062560,True,False,True,343,0,2865
062570,True,False,True,343,0,8034
062580,True,False,True,343,0,16229
062590,True,False,True,343,0,11127
062600,True,False,True,343,0,143
062610,True,False,True,343,0,143
062620,True,False,True,343,0,148
062630,True,False,True,343,0,187
062640,True,False,True,343,0,255
062650,True,False,True,343,0,363
062660,True,False,True,343,0,699
062670,True,False,True,343,0,2770
062680,True,False,True,343,0,13484
062690,True,False,True,343,0,9005
062700,True,False,True,343,0,8851
062710,True,False,True,343,0,3399
062720,True,False,True,343,0,50
062730,True,True,False,343,634,39
062740,True,True,True,343,415,42
062750,True,True,True,343,397,50
062760,True,True,True,359,636,76
062770,True,False,True,1242,0,122
062780,True,False,True,92,4,203
062790,True,False,True,220,5,285
062800,True,False,True,90,6,543
062810,False,False,True,0,2,2086
062820,False,False,True,0,14,9031
062830,False,True,False,0,50,0
062840,False,True,False,0,141,0
062850,False,True,False,0,473,0
062860,False,False,False,0,0,0
062870,False,False,False,0,0,0
062880,False,False,False,0,0,0
062890,False,False,False,0,1,9
062900,False,False,False,0,1,10
062910,False,False,True,5,0,932
062920,False,False,False,2,1,13
062930,False,False,False,3,3,16
062940,False,False,False,7,4,23
062950,False,False,True,8,5,82
062960,False,False,True,8,6,118
062970,False,False,True,20,6,117
062980,True,False,True,59,3,138
062990,True,False,True,151,3,165
063000,True,False,True,340,3,192
063010,True,False,True,339,5,206
063020,True,False,True,339,0,142
063030,True,False,True,339,1,142
063040,True,False,True,339,0,662
063050,True,False,True,339,0,873
063060,True,False,True,339,0,885
063070,True,False,True,339,0,878
063080,True,False,True,339,0,921
063090,True,False,True,339,0,990
063100,True,False,True,339,4,1063
063110,True,False,True,339,0,1206
063120,True,False,True,339,5,2075
063130,True,False,True,337,0,2340
063140,True,False,True,339,0,1909
063150,True,False,True,339,2,5006
063160,True,False,True,339,2,735
063170,True,False,True,339,2,742
063180,True,False,True,339,1,739
063190,True,False,True,339,0,748
063200,True,False,True,339,0,742
063210,True,False,True,339,0,747
063220,True,False,True,566,6,305
063230,True,False,False,78,2,33
063240,True,False,True,156,4,69
063250,True,False,True,132,4,134
063260,False,True,True,23,156,2551
063270,False,False,True,27,0,12526
063280,True,False,True,68,0,126
063290,True,False,True,94,5,231
063300,True,False,True,259,0,343
063310,True,False,True,2077,0,558
063320,True,False,True,151,1,377
063330,True,False,True,205,8,401
063340,True,False,True,186,16,884
063350,False,False,True,7,11,3449
063360,False,False,True,14,18,8590
063370,False,False,True,18,21,126
063380,False,True,True,31,43,393
063390,False,True,True,35,67,782
063400,True,True,True,54,144,1523
063410,True,True,True,75,221,2528
063420,True,True,True,101,495,8133
063430,True,True,True,114,650,19181
063440,True,True,True,114,938,8339
063450,True,True,True,114,1455,8339
063460,True,True,True,114,193,8339
063470,True,False,True,114,33,8339
063480,True,False,True,114,39,8339
063490,True,False,True,114,32,8339
063500,True,False,True,114,31,8339
063510,True,False,True,114,33,8339
063520,True,False,True,114,31,8352
063530,True,False,True,112,29,4437
063540,True,False,True,139,39,2977
063550,True,True,True,238,55,2973
063560,True,True,True,441,90,2586
063570,True,True,True,2621,222,2429
063580,False,False,True,32,0,1909
063590,False,False,True,32,0,651
063600,True,False,True,179,0,859
063610,False,False,True,14,0,2801
063620,False,False,True,18,0,8708
063630,True,False,True,48,0,1429
063640,True,False,True,73,0,3312
063650,True,False,True,89,0,10113
063660,True,False,True,90,0,10125
063670,True,False,True,90,0,10125
063680,True,False,True,90,0,10125
063690,True,False,True,90,0,10125
063700,True,False,True,90,0,10125
063710,True,False,True,90,0,10125
063720,True,False,True,90,0,10125
063730,True,False,True,90,0,10125
063740,True,False,True,90,0,10125
063750,True,False,True,90,0,10125
063760,True,False,True,90,0,10125
063770,True,False,True,90,0,10125
063780,True,False,True,90,0,10125
063790,True,False,True,90,0,10125
063800,True,False,True,90,0,10125
063810,True,False,True,90,0,10125
063820,True,False,True,90,0,7701
063830,True,False,True,119,0,2094
063840,True,False,True,215,0,1673
063850,True,False,True,1000,0,1658
063860,True,False,True,82,0,1582
063870,True,False,True,143,0,1375
063880,False,False,False,0,0,0
063890,False,False,False,0,0,0
063900,False,False,True,29,0,1813
063910,True,False,True,46,0,3654
063920,True,False,True,56,0,5733
063930,True,False,True,93,1,16681
063940,True,False,True,92,1,21393
063950,True,False,True,92,1,21421
063960,True,False,True,92,1,21438
063970,True,False,True,92,0,20297
063980,True,False,True,120,0,15919
063990,True,False,True,258,0,2012
064000,True,False,True,1030,1,2062
064010,False,False,True,17,0,2306
064020,False,False,True,34,1,1472
064030,False,False,True,24,0,374
064040,False,True,True,20,41,477
064050,False,False,True,25,9,365
064060,False,False,True,32,1,466
064070,True,False,True,66,1,675
064080,True,False,True,206,2,938
064090,True,False,True,311,2,800
064100,True,False,True,312,4,728
064110,True,False,True,312,3,666
064120,True,False,False,312,3,24
064130,True,False,False,312,4,23
064140,True,False,False,312,4,24
064150,True,False,False,312,1,29
064160,True,False,False,312,4,31
064170,True,False,True,312,1,50
064180,True,False,True,312,4,47
064190,True,False,True,312,1,53
064200,True,False,False,312,2,23
064210,True,False,False,312,2,21
064220,True,False,False,312,1,21
064230,True,False,False,312,2,22
064240,True,False,False,312,3,33
064250,True,False,False,312,2,28
064260,True,False,False,312,2,9
064270,True,False,False,312,3,9
064280,True,False,False,312,4,9
064290,True,False,False,312,4,8
064300,True,False,False,312,3,8
064310,True,False,True,312,3,209
064320,True,False,True,312,5,212
064330,True,False,True,312,6,157
064340,True,False,True,312,4,63
064350,True,False,False,312,6,32
064360,True,False,False,312,6,27
064370,True,False,False,312,5,14
064380,True,False,False,312,6,10
064390,True,False,False,312,5,8
064400,True,False,False,312,5,7
064410,True,False,False,312,7,7
064420,True,False,False,313,6,5
064430,True,False,False,911,6,5
064440,False,False,False,20,7,5
064450,False,False,False,28,4,13
064460,False,False,False,34,17,19
064470,False,False,True,27,0,333
064480,True,False,True,55,0,1348
064490,True,False,True,106,0,10899
064500,True,False,False,321,0,0
064510,True,False,False,327,0,0
064520,True,False,False,327,0,0
064530,True,False,False,327,0,0
064540,True,False,False,327,0,0
064550,True,False,True,327,0,766
064560,True,False,True,327,0,1149
064570,True,False,True,327,0,1121
064580,True,False,True,327,0,1121
064590,True,False,True,327,0,1121
064600,True,False,True,327,0,1813
064610,True,False,True,327,0,2724
064620,True,False,True,327,0,2612
064630,True,False,True,327,0,2495
064640,True,False,True,326,37,2384
064650,True,False,True,327,0,1871
064660,True,False,True,327,25,1121
064670,True,False,True,327,0,1121
064680,True,False,True,327,0,1121
064690,True,False,True,327,0,1121
064700,True,False,True,327,0,1121
064710,True,False,True,327,0,1121
064720,True,False,True,327,0,1121
064730,True,False,True,599,0,1398
064740,True,True,True,72,55,133
064750,True,False,False,144,0,0
064760,True,True,True,154,61,2135
064770,False,False,True,7,12,6475
064780,False,False,True,8,14,1143
064790,False,False,True,7,21,102
064800,False,False,True,23,26,41
064810,False,True,False,27,40,0
064820,True,True,True,66,52,127
064830,True,True,True,169,84,491
064840,True,True,True,423,107,52
064850,True,True,True,487,148,53
064860,True,True,True,487,131,76
064870,True,True,True,487,137,94
064880,True,True,True,487,145,93
064890,True,True,True,487,170,62
064900,True,True,True,487,207,68
064910,True,True,True,487,187,104
064920,True,True,True,487,203,123
064930,True,True,True,487,107,94
064940,True,True,True,487,75,116
064950,True,True,True,487,66,66
064960,True,True,True,487,47,88
064970,True,True,True,487,52,117
064980,True,True,True,487,50,85
064990,True,False,True,487,6,69
065000,True,True,True,487,57,66
065010,True,True,True,487,52,80
065020,True,True,True,487,56,115
065030,True,True,True,487,59,122
065040,True,False,True,487,31,629
065050,True,True,True,487,42,1057
065060,True,False,True,487,5,1176
065070,True,False,True,487,0,1005
065080,True,False,True,487,0,1088
065090,True,False,True,487,5,1225
065100,True,False,True,487,0,1349
065110,True,False,True,487,9,496
065120,True,False,True,487,0,526
065130,True,False,True,487,7,376
065140,True,False,True,487,0,437
065150,True,False,True,487,6,453
065160,True,False,True,487,0,462
065170,True,False,True,487,0,454
065180,True,False,True,541,5,644
065190,True,False,True,69,12,244
065200,True,False,False,122,6,0
065210,False,False,False,11,7,0
065220,False,False,False,12,21,0
065230,False,False,False,28,8,0
065240,True,False,False,42,19,0
065250,True,False,False,60,31,0
065260,True,True,False,140,52,0
065270,True,True,False,577,86,0
065280,True,True,False,51,128,0
065290,True,True,False,101,197,0
065300,True,True,False,208,374,0
065310,False,False,False,0,0,0
065320,False,False,True,0,0,49
065330,False,False,True,0,0,337
065340,False,False,False,0,0,0
065350,False,False,False,0,0,36
065360,False,False,True,0,0,157
065370,False,False,True,0,0,1088
065380,False,False,False,0,0,0
065390,False,False,False,0,0,0
